"state","year","quarter","district","registered_user","app_open"
"maharashtra",2021,4,"aurangabad ","1786190","111147080"
"maharashtra",2021,4,"amravati ","816701","38104234"
"maharashtra",2021,4,"washim ","249576","13081507"
"maharashtra",2021,4,"angli ","868213","41662685"
"maharashtra",2021,4,"gadchiroli ","175431","7057618"
"maharashtra",2021,4,"aigad ","1457720","50821939"
"maharashtra",2021,4,"palghar ","1508500","45585256"
"maharashtra",2021,4,"jalna ","513160","30611882"
"maharashtra",2021,4,"gondia ","278573","11623573"
"maharashtra",2021,4,"ahmednagar ","1646991","99905359"
"maharashtra",2021,4,"pune ","7880431","427289734"
"maharashtra",2021,4,"beed ","674258","40582491"
"maharashtra",2021,4,"atara ","1027238","51129773"
"maharashtra",2022,1,"jalgaon ","1156268","72850684"
"maharashtra",2022,1,"latur ","764670","56012514"
"maharashtra",2022,1,"hane ","5196050","36680314"
"maharashtra",2022,1,"bhandara ","317709","17152369"
"maharashtra",2022,1,"nandurbar ","266795","27838113"
"maharashtra",2022,1,"handrapur ","570979","46226115"
"maharashtra",2022,1,"kolhapur ","1357916","44102892"
"maharashtra",2022,1,"olapur ","1565902","178663433"
"maharashtra",2022,1,"mumbai ","1873643","6937597"
"maharashtra",2022,1,"ndhudurg ","208291","14208273"
"maharashtra",2022,1,"hule ","517310","42627770"
"maharashtra",2022,1,"wardha ","368011","28821210"
"maharashtra",2022,1,"parbhani ","450092","48613776"
"maharashtra",2022,1,"mumbai suburban ","5017556","20523596"
"maharashtra",2022,1,"hingoli ","247201","28802775"
"maharashtra",2022,1,"atnagiri ","366636","22168726"
"maharashtra",2022,1,"nanded ","818876","75402365"
"maharashtra",2022,1,"osmanabad ","479545","78950852"
"maharashtra",2022,1,"nagpur ","2286011","62584115"
"maharashtra",2022,1,"buldhana ","698097","72532489"
"maharashtra",2022,1,"nashik ","2661739","123708845"
"maharashtra",2022,1,"akola ","473498","34414449"
"maharashtra",2022,1,"yavatmal ","548600","60532112"
"maharashtra",2022,1,"aurangabad ","1894797","102754741"
"maharashtra",2022,1,"amravati ","868057","58399645"
"maharashtra",2022,1,"washim ","266019","33931899"
"maharashtra",2022,1,"angli ","921182","74801129"
"maharashtra",2022,1,"gadchiroli ","186967","21889562"
"maharashtra",2022,1,"aigad ","1544883","32504167"
"maharashtra",2022,1,"palghar ","1601518","33545649"
"maharashtra",2022,1,"jalna ","547672","64639245"
"maharashtra",2022,1,"gondia ","296361","20628768"
"maharashtra",2022,1,"ahmednagar ","1749682","162352399"
"maharashtra",2022,1,"pune ","8331582","196168807"
"maharashtra",2022,1,"beed ","717334","87680370"
"maharashtra",2022,1,"atara ","1090181","68117749"
"maharashtra",2022,2,"jalgaon ","1220513","86604210"
"maharashtra",2022,2,"latur ","806328","62442383"
"maharashtra",2022,2,"hane ","5471749","33991836"
"maharashtra",2022,2,"bhandara ","335385","19090974"
"maharashtra",2022,2,"nandurbar ","281849","34195706"
"maharashtra",2022,2,"handrapur ","602491","54957048"
"maharashtra",2022,2,"kolhapur ","1428752","49114165"
"maharashtra",2022,2,"olapur ","1649511","210685118"
"maharashtra",2022,2,"mumbai ","1972178","6067589"
"maharashtra",2022,2,"ndhudurg ","219513","16161050"
"maharashtra",2022,2,"hule ","546411","48704498"
"maharashtra",2022,2,"wardha ","387779","34231505"
"maharashtra",2022,2,"parbhani ","475099","60701206"
"maharashtra",2022,2,"mumbai suburban ","5281053","18144066"
"maharashtra",2022,2,"hingoli ","261356","34376077"
"maharashtra",2022,2,"atnagiri ","386205","27879839"
"maharashtra",2022,2,"nanded ","864519","91285829"
"maharashtra",2022,2,"osmanabad ","505757","89304598"
"maharashtra",2022,2,"nagpur ","2407812","69028954"
"maharashtra",2022,2,"buldhana ","737963","88820070"
"maharashtra",2022,2,"nashik ","2803471","145768720"
"maharashtra",2022,2,"akola ","500054","39236629"
"maharashtra",2022,2,"yavatmal ","579638","73957323"
"maharashtra",2022,2,"aurangabad ","1996927","118912859"
"maharashtra",2022,2,"amravati ","915589","63414291"
"maharashtra",2022,2,"washim ","281323","39129459"
"maharashtra",2022,2,"angli ","970235","87653019"
"maharashtra",2022,2,"gadchiroli ","197516","26037494"
"maharashtra",2022,2,"aigad ","1626771","36727170"
"maharashtra",2022,2,"palghar ","1689875","35313113"
"maharashtra",2022,2,"jalna ","579234","80567676"
"maharashtra",2022,2,"gondia ","313009","24263083"
"maharashtra",2022,2,"ahmednagar ","1844168","183118960"
"maharashtra",2022,2,"pune ","8757249","209135770"
"maharashtra",2022,2,"beed ","757060","115979666"
"maharashtra",2022,2,"atara ","1148444","77944066"
"maharashtra",2022,3,"jalgaon ","1286175","97532092"
"maharashtra",2022,3,"latur ","848269","63264921"
"maharashtra",2022,3,"hane ","5757165","33263065"
"maharashtra",2022,3,"bhandara ","353174","19465120"
"maharashtra",2022,3,"nandurbar ","296795","34198673"
"maharashtra",2022,3,"handrapur ","634045","56800651"
"maharashtra",2022,3,"kolhapur ","1502306","47052254"
"maharashtra",2022,3,"olapur ","1733556","228942597"
"maharashtra",2022,3,"mumbai ","2074701","5594171"
"maharashtra",2022,3,"ndhudurg ","229975","15739159"
"maharashtra",2022,3,"hule ","575813","54322077"
"maharashtra",2022,3,"wardha ","407248","36192835"
"maharashtra",2022,3,"parbhani ","499848","65733280"
"maharashtra",2022,3,"mumbai suburban ","5555095","17750407"
"maharashtra",2022,3,"hingoli ","275473","39256792"
"maharashtra",2022,3,"atnagiri ","405070","25571739"
"maharashtra",2022,3,"nanded ","910486","98753308"
"maharashtra",2022,3,"osmanabad ","531671","91882360"
"maharashtra",2022,3,"nagpur ","2532986","66164790"
"maharashtra",2022,3,"buldhana ","777977","93279571"
"maharashtra",2022,3,"nashik ","2948824","151235515"
"maharashtra",2022,3,"akola ","526815","44796514"
"maharashtra",2022,3,"yavatmal ","610128","88314496"
"maharashtra",2022,3,"aurangabad ","2101234","124307909"
"maharashtra",2022,3,"amravati ","963982","72957653"
"maharashtra",2022,3,"washim ","296272","43840731"
"maharashtra",2022,3,"angli ","1019817","93113946"
"maharashtra",2022,3,"gadchiroli ","207786","26316493"
"maharashtra",2022,3,"aigad ","1710945","36872830"
"maharashtra",2022,3,"palghar ","1781265","36549593"
"maharashtra",2022,3,"jalna ","610313","84336941"
"maharashtra",2022,3,"gondia ","329157","25958200"
"maharashtra",2022,3,"ahmednagar ","1940071","199343174"
"maharashtra",2022,3,"pune ","9194074","217143958"
"maharashtra",2022,3,"beed ","796486","119694601"
"maharashtra",2022,3,"atara ","1207605","83121296"
"maharashtra",2022,4,"jalgaon ","1347408","79656163"
"maharashtra",2022,4,"latur ","887351","60177337"
"maharashtra",2022,4,"hane ","6042267","184887911"
"maharashtra",2022,4,"bhandara ","369204","18125226"
"maharashtra",2022,4,"nandurbar ","310094","17119982"
"maharashtra",2022,4,"handrapur ","662924","36567710"
"maharashtra",2022,4,"kolhapur ","1571012","86481902"
"maharashtra",2022,4,"olapur ","1811044","146728122"
"maharashtra",2022,4,"mumbai ","2178155","63083465"
"maharashtra",2022,4,"ndhudurg ","238677","6295157"
"maharashtra",2022,4,"hule ","603068","34986063"
"maharashtra",2022,4,"wardha ","425327","26485214"
"maharashtra",2022,4,"parbhani ","522880","32441607"
"maharashtra",2022,4,"mumbai suburban ","5831539","155449376"
"maharashtra",2022,4,"hingoli ","287777","17611932"
"maharashtra",2022,4,"atnagiri ","421696","11927717"
"maharashtra",2022,4,"nanded ","952368","64607385"
"maharashtra",2022,4,"osmanabad ","555058","47593507"
"maharashtra",2022,4,"nagpur ","2655029","151837643"
"maharashtra",2022,4,"buldhana ","814274","57822754"
"maharashtra",2022,4,"nashik ","3086721","185459628"
"maharashtra",2022,4,"akola ","551450","37011584"
"maharashtra",2022,4,"yavatmal ","636910","41634405"
"maharashtra",2022,4,"aurangabad ","2201353","146821264"
"maharashtra",2022,4,"amravati ","1009815","59560804"
"maharashtra",2022,4,"washim ","309651","21117499"
"maharashtra",2022,4,"angli ","1065081","70382653"
"maharashtra",2022,4,"gadchiroli ","216959","11342922"
"maharashtra",2022,4,"aigad ","1791713","73942725"
"maharashtra",2022,4,"palghar ","1870957","68958750"
"maharashtra",2022,4,"jalna ","638204","44298600"
"maharashtra",2022,4,"gondia ","343702","19624448"
"maharashtra",2022,4,"ahmednagar ","2027819","148431661"
"maharashtra",2022,4,"pune ","9622338","614868245"
"maharashtra",2022,4,"beed ","832340","60213520"
"maharashtra",2022,4,"atara ","1261863","78647815"
"maharashtra",2023,1,"jalgaon ","1410012","107009647"
"maharashtra",2023,1,"latur ","927949","76927056"
"maharashtra",2023,1,"hane ","6314618","37717587"
"maharashtra",2023,1,"bhandara ","386568","23757706"
"maharashtra",2023,1,"nandurbar ","324445","45901937"
"maharashtra",2023,1,"handrapur ","693485","70031826"
"maharashtra",2023,1,"kolhapur ","1639701","69294490"
"maharashtra",2023,1,"olapur ","1892509","279137206"
"maharashtra",2023,1,"mumbai ","2276888","5500107"
"maharashtra",2023,1,"ndhudurg ","249054","20400172"
"maharashtra",2023,1,"hule ","631067","65562712"
"maharashtra",2023,1,"wardha ","444462","49746421"
"maharashtra",2023,1,"parbhani ","547272","72980274"
"maharashtra",2023,1,"mumbai suburban ","6095695","16558562"
"maharashtra",2023,1,"hingoli ","301638","45157514"
"maharashtra",2023,1,"atnagiri ","440075","39482971"
"maharashtra",2023,1,"nanded ","996734","106121861"
"maharashtra",2023,1,"osmanabad ","580445","99762242"
"maharashtra",2023,1,"nagpur ","2775157","81061975"
"maharashtra",2023,1,"buldhana ","852571","103688626"
"maharashtra",2023,1,"nashik ","3223873","184271268"
"maharashtra",2023,1,"akola ","577226","53639246"
"maharashtra",2023,1,"yavatmal ","666609","107124986"
"maharashtra",2023,1,"aurangabad ","2300283","134847142"
"maharashtra",2023,1,"amravati ","1056858","86244605"
"maharashtra",2023,1,"washim ","324314","54317789"
"maharashtra",2023,1,"angli ","1112360","117179900"
"maharashtra",2023,1,"gadchiroli ","226894","42377069"
"maharashtra",2023,1,"aigad ","1871153","46986782"
"maharashtra",2023,1,"palghar ","1957628","53816474"
"maharashtra",2023,1,"jalna ","668316","93933311"
"maharashtra",2023,1,"gondia ","359604","31018390"
"maharashtra",2023,1,"ahmednagar ","2119506","223886663"
"maharashtra",2023,1,"pune ","10037022","258541142"
"maharashtra",2023,1,"beed ","870961","133891530"
"maharashtra",2023,1,"atara ","1317832","106275736"
"maharashtra",2023,2,"jalgaon ","1469356","118265147"
"maharashtra",2023,2,"latur ","966702","69524230"
"maharashtra",2023,2,"hane ","6552282","40857773"
"maharashtra",2023,2,"bhandara ","403017","22360089"
"maharashtra",2023,2,"nandurbar ","338619","58652495"
"maharashtra",2023,2,"handrapur ","723425","76346173"
"maharashtra",2023,2,"kolhapur ","1703029","72865757"
"maharashtra",2023,2,"olapur ","1970077","263841375"
"maharashtra",2023,2,"mumbai ","2361852","5069174"
"maharashtra",2023,2,"ndhudurg ","259618","23225641"
"maharashtra",2023,2,"hule ","657948","77212724"
"maharashtra",2023,2,"wardha ","463116","49030852"
"maharashtra",2023,2,"parbhani ","570977","79915051"
"maharashtra",2023,2,"mumbai suburban ","6322778","15860612"
"maharashtra",2023,2,"hingoli ","315682","47487754"
"maharashtra",2023,2,"atnagiri ","458493","40324614"
"maharashtra",2023,2,"nanded ","1039476","121542302"
"maharashtra",2023,2,"osmanabad ","605615","105135971"
"maharashtra",2023,2,"nagpur ","2882255","84770756"
"maharashtra",2023,2,"buldhana ","890018","112371546"
"maharashtra",2023,2,"nashik ","3350410","209232203"
"maharashtra",2023,2,"akola ","601704","50992224"
"maharashtra",2023,2,"yavatmal ","696177","114446180"
"maharashtra",2023,2,"aurangabad ","2390854","154173716"
"maharashtra",2023,2,"amravati ","1100682","84728289"
"maharashtra",2023,2,"washim ","339152","56218274"
"maharashtra",2023,2,"angli ","1157260","122118287"
"maharashtra",2023,2,"gadchiroli ","237313","50440631"
"maharashtra",2023,2,"aigad ","1942119","58099427"
"maharashtra",2023,2,"palghar ","2037722","60362815"
"maharashtra",2023,2,"jalna ","698682","101460348"
"maharashtra",2023,2,"gondia ","375090","37700961"
"maharashtra",2023,2,"ahmednagar ","2208055","243629388"
"maharashtra",2023,2,"pune ","10396344","260130249"
"maharashtra",2023,2,"beed ","909491","163254703"
"maharashtra",2023,2,"atara ","1371460","112211599"
"manipur",2018,1,"kangpokpi ","1439","0"
"manipur",2018,1,"noney ","216","0"
"manipur",2018,1,"mphal east ","6759","0"
"manipur",2018,1,"houbal ","2764","0"
"manipur",2018,1,"kakching ","915","0"
"manipur",2018,1,"jiribam ","460","0"
"manipur",2018,1,"ukhrul ","602","0"
"manipur",2018,1,"amenglong ","550","0"
"manipur",2018,1,"kamjong ","108","0"
"manipur",2018,1,"handel ","452","0"
"manipur",2018,1,"bishnupur ","2371","0"
"manipur",2018,1,"enapati ","85","0"
"manipur",2018,1,"pherzawl ","24","0"
"manipur",2018,1,"hurachandpur ","1524","0"
"manipur",2018,1,"engnoupal ","352","0"
"manipur",2018,1,"mphal west ","11304","0"
"manipur",2018,2,"kangpokpi ","2183","0"
"manipur",2018,2,"noney ","351","0"
"manipur",2018,2,"mphal east ","10390","0"
"manipur",2018,2,"houbal ","4771","0"
"manipur",2018,2,"kakching ","1571","0"
"manipur",2018,2,"jiribam ","732","0"
"manipur",2018,2,"ukhrul ","905","0"
"manipur",2018,2,"amenglong ","824","0"
"manipur",2018,2,"kamjong ","144","0"
"manipur",2018,2,"handel ","706","0"
"manipur",2018,2,"bishnupur ","3751","0"
"manipur",2018,2,"enapati ","155","0"
"manipur",2018,2,"pherzawl ","38","0"
"manipur",2018,2,"hurachandpur ","2362","0"
"manipur",2018,2,"engnoupal ","631","0"
"manipur",2018,2,"mphal west ","16541","0"
"manipur",2018,3,"kangpokpi ","3073","0"
"manipur",2018,3,"noney ","504","0"
"manipur",2018,3,"mphal east ","13541","0"
"manipur",2018,3,"houbal ","6112","0"
"manipur",2018,3,"kakching ","2326","0"
"manipur",2018,3,"jiribam ","1086","0"
"manipur",2018,3,"ukhrul ","1346","0"
"manipur",2018,3,"amenglong ","1268","0"
"manipur",2018,3,"kamjong ","213","0"
"manipur",2018,3,"handel ","962","0"
"manipur",2018,3,"bishnupur ","5106","0"
"manipur",2018,3,"enapati ","229","0"
"manipur",2018,3,"pherzawl ","51","0"
"manipur",2018,3,"hurachandpur ","3420","0"
"manipur",2018,3,"engnoupal ","1002","0"
"manipur",2018,3,"mphal west ","21696","0"
"manipur",2018,4,"kangpokpi ","4249","0"
"manipur",2018,4,"noney ","716","0"
"manipur",2018,4,"mphal east ","17777","0"
"manipur",2018,4,"houbal ","8027","0"
"manipur",2018,4,"kakching ","3153","0"
"manipur",2018,4,"jiribam ","1393","0"
"manipur",2018,4,"ukhrul ","1842","0"
"manipur",2018,4,"amenglong ","1712","0"
"manipur",2018,4,"kamjong ","290","0"
"manipur",2018,4,"handel ","1342","0"
"manipur",2018,4,"bishnupur ","7049","0"
"manipur",2018,4,"enapati ","337","0"
"manipur",2018,4,"pherzawl ","68","0"
"manipur",2018,4,"hurachandpur ","4951","0"
"manipur",2018,4,"engnoupal ","1300","0"
"manipur",2018,4,"mphal west ","28383","0"
"manipur",2019,1,"kangpokpi ","5212","0"
"manipur",2019,1,"noney ","919","0"
"manipur",2019,1,"mphal east ","21136","0"
"manipur",2019,1,"houbal ","9529","0"
"manipur",2019,1,"kakching ","3850","0"
"manipur",2019,1,"jiribam ","1759","0"
"manipur",2019,1,"ukhrul ","2368","0"
"manipur",2019,1,"amenglong ","2148","0"
"manipur",2019,1,"kamjong ","382","0"
"manipur",2019,1,"handel ","1691","0"
"manipur",2019,1,"bishnupur ","8537","0"
"manipur",2019,1,"enapati ","451","0"
"manipur",2019,1,"pherzawl ","98","0"
"manipur",2019,1,"hurachandpur ","6138","0"
"manipur",2019,1,"engnoupal ","1641","0"
"manipur",2019,1,"mphal west ","33668","0"
"manipur",2019,2,"kangpokpi ","6407","29820"
"manipur",2019,2,"noney ","1150","6520"
"manipur",2019,2,"mphal east ","24652","90408"
"manipur",2019,2,"houbal ","10915","34864"
"manipur",2019,2,"kakching ","4599","14399"
"manipur",2019,2,"jiribam ","2103","9838"
"manipur",2019,2,"ukhrul ","2981","15254"
"manipur",2019,2,"amenglong ","2628","12386"
"manipur",2019,2,"kamjong ","480","2245"
"manipur",2019,2,"handel ","2175","13881"
"manipur",2019,2,"bishnupur ","10014","35338"
"manipur",2019,2,"enapati ","542","9932"
"manipur",2019,2,"pherzawl ","127","461"
"manipur",2019,2,"hurachandpur ","7662","33490"
"manipur",2019,2,"engnoupal ","2009","12904"
"manipur",2019,2,"mphal west ","39303","143089"
"manipur",2019,3,"kangpokpi ","7621","110522"
"manipur",2019,3,"noney ","1298","23951"
"manipur",2019,3,"mphal east ","28331","315497"
"manipur",2019,3,"houbal ","12427","115808"
"manipur",2019,3,"kakching ","5355","52109"
"manipur",2019,3,"jiribam ","2444","31194"
"manipur",2019,3,"ukhrul ","3488","53720"
"manipur",2019,3,"amenglong ","3085","50057"
"manipur",2019,3,"kamjong ","538","8114"
"manipur",2019,3,"handel ","2581","47685"
"manipur",2019,3,"bishnupur ","11647","116636"
"manipur",2019,3,"enapati ","672","32024"
"manipur",2019,3,"pherzawl ","156","1847"
"manipur",2019,3,"hurachandpur ","9071","118819"
"manipur",2019,3,"engnoupal ","2334","37068"
"manipur",2019,3,"mphal west ","45268","479154"
"manipur",2019,4,"kangpokpi ","8850","126801"
"manipur",2019,4,"noney ","1517","30392"
"manipur",2019,4,"mphal east ","31935","361762"
"manipur",2019,4,"houbal ","14194","146102"
"manipur",2019,4,"kakching ","6126","59893"
"manipur",2019,4,"jiribam ","2764","34328"
"manipur",2019,4,"ukhrul ","4091","55415"
"manipur",2019,4,"amenglong ","3651","57913"
"manipur",2019,4,"kamjong ","639","9407"
"manipur",2019,4,"handel ","3029","55155"
"manipur",2019,4,"bishnupur ","13387","141164"
"manipur",2019,4,"enapati ","790","40242"
"manipur",2019,4,"pherzawl ","192","3394"
"manipur",2019,4,"hurachandpur ","10431","127389"
"manipur",2019,4,"engnoupal ","2699","44120"
"manipur",2019,4,"mphal west ","51063","562011"
"manipur",2020,1,"kangpokpi ","10241","147812"
"manipur",2020,1,"noney ","1787","41247"
"manipur",2020,1,"mphal east ","36105","420094"
"manipur",2020,1,"houbal ","16244","175401"
"manipur",2020,1,"kakching ","7075","74982"
"manipur",2020,1,"jiribam ","3051","37923"
"manipur",2020,1,"ukhrul ","4892","59944"
"manipur",2020,1,"amenglong ","4169","67905"
"manipur",2020,1,"kamjong ","755","13665"
"manipur",2020,1,"handel ","3471","62247"
"manipur",2020,1,"bishnupur ","15333","173021"
"manipur",2020,1,"enapati ","922","47684"
"manipur",2020,1,"pherzawl ","245","5039"
"manipur",2020,1,"hurachandpur ","12420","166120"
"manipur",2020,1,"engnoupal ","3179","53112"
"manipur",2020,1,"mphal west ","57485","629446"
"manipur",2020,2,"kangpokpi ","12965","203507"
"manipur",2020,2,"noney ","2236","63200"
"manipur",2020,2,"mphal east ","43144","517800"
"manipur",2020,2,"houbal ","20186","290602"
"manipur",2020,2,"kakching ","9028","128015"
"manipur",2020,2,"jiribam ","3660","53042"
"manipur",2020,2,"ukhrul ","6223","94483"
"manipur",2020,2,"amenglong ","5158","95973"
"manipur",2020,2,"kamjong ","888","21980"
"manipur",2020,2,"handel ","4278","86628"
"manipur",2020,2,"bishnupur ","19027","275023"
"manipur",2020,2,"enapati ","1095","76298"
"manipur",2020,2,"pherzawl ","316","6845"
"manipur",2020,2,"hurachandpur ","15469","230835"
"manipur",2020,2,"engnoupal ","3926","75600"
"manipur",2020,2,"mphal west ","67897","791660"
"manipur",2020,3,"kangpokpi ","15966","253384"
"manipur",2020,3,"noney ","2736","55385"
"manipur",2020,3,"mphal east ","51383","609321"
"manipur",2020,3,"houbal ","24183","317792"
"manipur",2020,3,"kakching ","10752","134942"
"manipur",2020,3,"jiribam ","4238","66168"
"manipur",2020,3,"ukhrul ","7657","112269"
"manipur",2020,3,"amenglong ","6475","109931"
"manipur",2020,3,"kamjong ","1124","23423"
"manipur",2020,3,"handel ","5252","109957"
"manipur",2020,3,"bishnupur ","22965","325558"
"manipur",2020,3,"enapati ","1317","103022"
"manipur",2020,3,"pherzawl ","438","8873"
"manipur",2020,3,"hurachandpur ","19501","298971"
"manipur",2020,3,"engnoupal ","4853","82000"
"manipur",2020,3,"mphal west ","79723","941379"
"manipur",2020,4,"kangpokpi ","17814","268836"
"manipur",2020,4,"noney ","3042","54913"
"manipur",2020,4,"mphal east ","57282","660654"
"manipur",2020,4,"houbal ","26858","319570"
"manipur",2020,4,"kakching ","11913","132864"
"manipur",2020,4,"jiribam ","4621","65672"
"manipur",2020,4,"ukhrul ","8651","120435"
"manipur",2020,4,"amenglong ","7322","110430"
"manipur",2020,4,"kamjong ","1333","27975"
"manipur",2020,4,"handel ","5987","120650"
"manipur",2020,4,"bishnupur ","25629","335291"
"manipur",2020,4,"enapati ","1513","113530"
"manipur",2020,4,"pherzawl ","533","9387"
"manipur",2020,4,"hurachandpur ","21960","300081"
"manipur",2020,4,"engnoupal ","5537","88105"
"manipur",2020,4,"mphal west ","88777","1055039"
"manipur",2021,1,"kangpokpi ","19239","252420"
"manipur",2021,1,"noney ","3286","55982"
"manipur",2021,1,"mphal east ","62004","693766"
"manipur",2021,1,"houbal ","29072","314602"
"manipur",2021,1,"kakching ","12888","123152"
"manipur",2021,1,"jiribam ","5045","68826"
"manipur",2021,1,"ukhrul ","9372","97569"
"manipur",2021,1,"amenglong ","7960","102778"
"manipur",2021,1,"kamjong ","1481","28955"
"manipur",2021,1,"handel ","6467","107475"
"manipur",2021,1,"bishnupur ","27615","304856"
"manipur",2021,1,"enapati ","1655","102591"
"manipur",2021,1,"pherzawl ","607","9375"
"manipur",2021,1,"hurachandpur ","23827","278146"
"manipur",2021,1,"engnoupal ","6049","83331"
"manipur",2021,1,"mphal west ","96101","1085403"
"manipur",2021,2,"kangpokpi ","20703","699332"
"manipur",2021,2,"noney ","3566","233348"
"manipur",2021,2,"mphal east ","66388","698750"
"manipur",2021,2,"houbal ","31139","379556"
"manipur",2021,2,"kakching ","13816","179017"
"manipur",2021,2,"jiribam ","5468","145822"
"manipur",2021,2,"ukhrul ","10142","369390"
"manipur",2021,2,"amenglong ","8580","377885"
"manipur",2021,2,"kamjong ","1619","186560"
"manipur",2021,2,"handel ","6980","399269"
"manipur",2021,2,"bishnupur ","29671","486636"
"manipur",2021,2,"enapati ","1769","1295855"
"manipur",2021,2,"pherzawl ","663","77344"
"manipur",2021,2,"hurachandpur ","25573","552013"
"manipur",2021,2,"engnoupal ","6499","242939"
"manipur",2021,2,"mphal west ","102833","945286"
"manipur",2021,3,"kangpokpi ","22416","874800"
"manipur",2021,3,"noney ","3902","300472"
"manipur",2021,3,"mphal east ","71436","954175"
"manipur",2021,3,"houbal ","33478","486022"
"manipur",2021,3,"kakching ","14924","239828"
"manipur",2021,3,"jiribam ","5941","184052"
"manipur",2021,3,"ukhrul ","11045","513136"
"manipur",2021,3,"amenglong ","9326","574128"
"manipur",2021,3,"kamjong ","1791","242167"
"manipur",2021,3,"handel ","7597","522067"
"manipur",2021,3,"bishnupur ","31996","674139"
"manipur",2021,3,"enapati ","1958","1711032"
"manipur",2021,3,"pherzawl ","778","100880"
"manipur",2021,3,"hurachandpur ","27600","839576"
"manipur",2021,3,"engnoupal ","7055","355522"
"manipur",2021,3,"mphal west ","110506","1171776"
"manipur",2021,4,"kangpokpi ","24082","578502"
"manipur",2021,4,"noney ","4235","106691"
"manipur",2021,4,"mphal east ","76421","1343041"
"manipur",2021,4,"houbal ","35832","671715"
"manipur",2021,4,"kakching ","15985","254045"
"manipur",2021,4,"jiribam ","6397","142268"
"manipur",2021,4,"ukhrul ","11949","228837"
"manipur",2021,4,"amenglong ","10063","231717"
"manipur",2021,4,"kamjong ","1996","47690"
"manipur",2021,4,"handel ","8184","224700"
"manipur",2021,4,"bishnupur ","34316","600342"
"manipur",2021,4,"enapati ","2157","232274"
"manipur",2021,4,"pherzawl ","865","17410"
"manipur",2021,4,"hurachandpur ","29651","620822"
"manipur",2021,4,"engnoupal ","7557","215328"
"manipur",2021,4,"mphal west ","118056","2087912"
"manipur",2022,1,"kangpokpi ","25589","1969108"
"manipur",2022,1,"noney ","4525","821300"
"manipur",2022,1,"mphal east ","81134","1040166"
"manipur",2022,1,"houbal ","38088","521538"
"manipur",2022,1,"kakching ","17014","331592"
"manipur",2022,1,"jiribam ","6842","373094"
"manipur",2022,1,"ukhrul ","12728","1325142"
"manipur",2022,1,"amenglong ","10719","2895585"
"manipur",2022,1,"kamjong ","2128","830279"
"manipur",2022,1,"handel ","8724","1216929"
"manipur",2022,1,"bishnupur ","36514","1296613"
"manipur",2022,1,"enapati ","2286","5363948"
"manipur",2022,1,"pherzawl ","918","309373"
"manipur",2022,1,"hurachandpur ","31533","2171488"
"manipur",2022,1,"engnoupal ","8027","930673"
"manipur",2022,1,"mphal west ","125131","1240919"
"manipur",2022,2,"kangpokpi ","27002","2652308"
"manipur",2022,2,"noney ","4807","782172"
"manipur",2022,2,"mphal east ","85559","1009956"
"manipur",2022,2,"houbal ","40196","729093"
"manipur",2022,2,"kakching ","18011","298365"
"manipur",2022,2,"jiribam ","7232","574516"
"manipur",2022,2,"ukhrul ","13435","1538651"
"manipur",2022,2,"amenglong ","11310","2791772"
"manipur",2022,2,"kamjong ","2243","651682"
"manipur",2022,2,"handel ","9201","1642357"
"manipur",2022,2,"bishnupur ","38512","1216775"
"manipur",2022,2,"enapati ","2402","7596610"
"manipur",2022,2,"pherzawl ","964","283123"
"manipur",2022,2,"hurachandpur ","33293","1675207"
"manipur",2022,2,"engnoupal ","8495","1241856"
"manipur",2022,2,"mphal west ","131901","1552457"
"manipur",2022,3,"kangpokpi ","28377","2498405"
"manipur",2022,3,"noney ","4992","776128"
"manipur",2022,3,"mphal east ","90100","1520203"
"manipur",2022,3,"houbal ","42321","605201"
"manipur",2022,3,"kakching ","18979","463388"
"manipur",2022,3,"jiribam ","7633","390013"
"manipur",2022,3,"ukhrul ","14002","1741319"
"manipur",2022,3,"amenglong ","11830","1854644"
"manipur",2022,3,"kamjong ","2326","588199"
"manipur",2022,3,"handel ","9647","1296492"
"manipur",2022,3,"bishnupur ","40486","1279672"
"manipur",2022,3,"enapati ","2492","8069839"
"manipur",2022,3,"pherzawl ","992","549638"
"manipur",2022,3,"hurachandpur ","35081","1521481"
"manipur",2022,3,"engnoupal ","8913","1270292"
"manipur",2022,3,"mphal west ","138892","1586429"
"manipur",2022,4,"kangpokpi ","29563","997497"
"manipur",2022,4,"noney ","5121","153249"
"manipur",2022,4,"mphal east ","94344","2264733"
"manipur",2022,4,"houbal ","44264","1137408"
"manipur",2022,4,"kakching ","19797","442534"
"manipur",2022,4,"jiribam ","8001","231713"
"manipur",2022,4,"ukhrul ","14415","369769"
"manipur",2022,4,"amenglong ","12297","355040"
"manipur",2022,4,"kamjong ","2341","96400"
"manipur",2022,4,"handel ","9973","371016"
"manipur",2022,4,"bishnupur ","42189","976227"
"manipur",2022,4,"enapati ","2553","489136"
"manipur",2022,4,"pherzawl ","995","27901"
"manipur",2022,4,"hurachandpur ","36722","715234"
"manipur",2022,4,"engnoupal ","9295","356200"
"manipur",2022,4,"mphal west ","145422","3478675"
"manipur",2023,1,"kangpokpi ","30917","3790975"
"manipur",2023,1,"noney ","5349","1387390"
"manipur",2023,1,"mphal east ","98499","1036986"
"manipur",2023,1,"houbal ","46248","522679"
"manipur",2023,1,"kakching ","20700","193416"
"manipur",2023,1,"jiribam ","8381","1001353"
"manipur",2023,1,"ukhrul ","15024","1662739"
